DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
NIORO DU RIP,GAINTE KAYE,DAROU SALAM OUALO,1,145,ABRI PROVISOIRE
NIORO DU RIP,GAINTE KAYE,FAOUROU SERERE,1,375,CLASSE CM1
NIORO DU RIP,GAINTE KAYE,FAOUROU SERERE,2,374,CLASSECM2
NIORO DU RIP,GAINTE KAYE,GAINTE KAYE,1,582,CLASSE CE1
NIORO DU RIP,GAINTE KAYE,GAINTE KAYE,2,567,CLASSE CE2
NIORO DU RIP,GAINTE KAYE,GAINTE KAYE,3,574,CLASSE CM1
NIORO DU RIP,GAINTE KAYE,GAINTE KAYE,4,272,CLASSE CM2
NIORO DU RIP,GAINTE KAYE,KEUR BIRANE DIENG,1,505,CLASSE CM1
NIORO DU RIP,GAINTE KAYE,KEUR SAMBA RAKHI NDIOBENE,1,464,CLASSE CE2
NIORO DU RIP,GAINTE KAYE,MISSIRAH,1,545,CLASSE CE2
NIORO DU RIP,GAINTE KAYE,MISSIRAH,2,545,CLASSE CM1
NIORO DU RIP,GAINTE KAYE,MISSIRAH,3,544,CLASSE CM2
NIORO DU RIP,GAINTE KAYE,NDIAWARA ALKALI,1,399,CLASSE CM1
NIORO DU RIP,GAINTE KAYE,NDIAWARA ALKALI,2,398,CLASSE CM2
NIORO DU RIP,GAINTE KAYE,NDIAYENE SANTHIE,1,388,CLASSE CE1
NIORO DU RIP,GAINTE KAYE,NIAPPA BALLA,1,409,CLASSE CM2
NIORO DU RIP,GAINTE KAYE,NIAPPA BALLA,2,286,CM1
NIORO DU RIP,GAINTE KAYE,NIAPPA NDIAGNE,1,324,CLASSE CE2
NIORO DU RIP,GAINTE KAYE,TAYBA NDIOUFFENE,1,323,SALLE DE CLASSE
NIORO DU RIP,GAINTE KAYE,THIOUBENE,1,578,CLASSE CE1
NIORO DU RIP,GAINTE KAYE,THIOUBENE,2,577,CLASSE CM1
NIORO DU RIP,GAINTE KAYE,TOUBA NIANE,1,485,CLASSE CE 2
