REGION,DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KAFFRINE,BIRKILANE,MABO,MEDINA THIAKHO,01,450,ECOLE SALLE 1
KAFFRINE,BIRKILANE,MABO,MEDINA THISSE,01,400,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,MABO,NDIORAL BIRANE DIOP,01,331,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,MABO,OUANAR,01,595,ECOLE SALLE 1
KAFFRINE,BIRKILANE,MABO,SANTHIOU OUANAR,01,424,ECOLE SALLE 1
KAFFRINE,BIRKILANE,MBEULEUP,ECOLE ELEMENTAIRE DIATTA FAKHA,01,197,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,MBEULEUP,ECOLE ELEMENTAIRE DIATTA FAKHA,02,197,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,MBEULEUP,ECOLE ELEMENTAIRE NDIOBENE DIAGLE,01,289,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,MBEULEUP,MBEULEUP,01,577,ECOLE SALLE 1
KAFFRINE,BIRKILANE,MBEULEUP,MBEULEUP,02,580,ECOLE SALLE 2
KAFFRINE,BIRKILANE,MBEULEUP,MBEULEUP,03,56,SALLE DE CLASSE
KAFFRINE,BIRKILANE,MBEULEUP,NDIAGNENE,01,345,ECOLE SALLE DE CLASSE
KAFFRINE,BIRKILANE,MBEULEUP,NDIOBENE TAYBA,01,486,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,BAYTITE,01,329,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,BAYTITE,02,328,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,BOUCHRA,01,521,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,DAGA BIRAM,01,435,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,DAROU PAKALA,01,338,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,ECOLE ELEMENTAIRE KEUR PATHE DEME,01,538,SALLE DE CLASSE
KAFFRINE,BIRKILANE,NDIOGNICK,ECOLE ELEMENTAIRE KEUR SAWELY,01,481,SALLE DE CLASSE
KAFFRINE,BIRKILANE,NDIOGNICK,ECOLE ELEMENTAIRE KEUR SAWELY,02,480,SALLE DE CLASSE
KAFFRINE,BIRKILANE,NDIOGNICK,GOBACK SOUKOUM,01,529,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,GODJI AMADOU MATAR,01,521,CASE DE SANTE
KAFFRINE,BIRKILANE,NDIOGNICK,KETHIEWANE OUOLOF,01,478,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,KEUR MODOU NDIAMATOU,01,569,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,KEUR MODOU NDIAMATOU,02,113,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,KEUR NDARI,01,444,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,KEUR NDARI,02,444,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,KEUR SADER,01,412,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,LOUMENE,01,525,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,LOUMENE,02,528,ECOLE SALLE 2
KAFFRINE,BIRKILANE,NDIOGNICK,NANDJIGUI,01,392,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,NANDJIGUI,02,390,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,NDIOGNICK,NDIAMACOLON,01,475,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,NDIAMACOLON,02,372,SALLE DE CLASSE
KAFFRINE,BIRKILANE,NDIOGNICK,NDIAYENE BAGANA,01,569,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,NDIMB KORKI,01,353,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,NDIMB KORKI,02,354,ECOLE SALLE 2
KAFFRINE,BIRKILANE,NDIOGNICK,NDIOGNICK,01,485,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,NDIOGNICK,02,486,ECOLE SALLE 2
KAFFRINE,BIRKILANE,NDIOGNICK,NGOUYE,01,573,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,NGOUYE,02,569,ECOLE SALLE 2
KAFFRINE,BIRKILANE,NDIOGNICK,NGOUYE,03,112,ECOLE SALLE DE CLASSE
KAFFRINE,BIRKILANE,NDIOGNICK,SEGRE BAMBARA,01,268,CASE DE SANTE
KAFFRINE,BIRKILANE,NDIOGNICK,SEGRE SECCO,01,429,ECOLE SALLE 1
KAFFRINE,BIRKILANE,NDIOGNICK,SEGRE SECCO,02,428,ECOLE SALLE 2
KAFFRINE,BIRKILANE,NDIOGNICK,TAYFA,01,431,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,SEGRE GATTA,ECOLE ELEMENTAIRE KEUR ALI KHADY,01,206,SALLE DE CLASSE
KAFFRINE,BIRKILANE,SEGRE GATTA,KEUR NGHATA DRAME,01,282,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,SEGRE GATTA,KOKI,01,406,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,SEGRE GATTA,MAKA NDRAME,01,470,ABRI PROVISOIRE
KAFFRINE,BIRKILANE,SEGRE GATTA,NDIMBERE MBAMBARA,01,529,ECOLE SALLE 1
KAFFRINE,BIRKILANE,SEGRE GATTA,SEGRE GATTA,01,447,ECOLE SALLE 1
KAFFRINE,BIRKILANE,SEGRE GATTA,SEGRE GATTA,02,447,ECOLE SALLE 2
KAFFRINE,BIRKILANE,TOUBA MBELLA,BAGANA,01,312,ECOLE COMMUNAUTAIRE DE BASE
KAFFRINE,BIRKILANE,TOUBA MBELLA,BAYLA NDOUR,01,276,ECOLE SALLE 1
KAFFRINE,BIRKILANE,TOUBA MBELLA,BAYLA NDOUR,02,276,ECOLE SALLE 2
KAFFRINE,BIRKILANE,TOUBA MBELLA,BIDIAM,01,413,ECOLE SALLE 1
KAFFRINE,BIRKILANE,TOUBA MBELLA,BOSSOLEL WOLOF,01,559,ECOLE SALLE 1
KAFFRINE,BIRKILANE,TOUBA MBELLA,BOSSOLEL WOLOF,02,45,SALLE DE CLASSE
KAFFRINE,BIRKILANE,TOUBA MBELLA,ECOLE GORIA MBANDE,01,228,SALLE DE CLASSE
KAFFRINE,BIRKILANE,TOUBA MBELLA,GAWANE DJIDA,01,466,ECOLE SALLE 1
KAFFRINE,BIRKILANE,TOUBA MBELLA,KANKA,01,384,ECOLE SALLE 1
KAFFRINE,BIRKILANE,TOUBA MBELLA,NDIOUNDIA 1,01,140,ECOLE SALLE 1
KAFFRINE,BIRKILANE,TOUBA MBELLA,TIVAOUANE LIVE,01,217,ECOLE SALLE 1
KAFFRINE,BIRKILANE,TOUBA MBELLA,TOUBA MBELLA,01,573,ECOLE SALLE 1
KAFFRINE,BIRKILANE,TOUBA MBELLA,TOUBA MBELLA,02,572,ECOLE SALLE 2
KAFFRINE,BIRKILANE,TOUBA MBELLA,WEYNDE,01,542,ECOLE SALLE 1
KAFFRINE,KAFFRINE,BOULEL,ALLOUCKI TERRES NEUVES,01,571,ECOLE SALLE 1
KAFFRINE,KAFFRINE,BOULEL,ALLOUCKI TERRES NEUVES,02,127,ECOLE SALLE 2
KAFFRINE,KAFFRINE,BOULEL,BOULEL,01,551,ECOLE SALLE 1
KAFFRINE,KAFFRINE,BOULEL,BOULEL,02,551,ECOLE SALLE 2
KAFFRINE,KAFFRINE,BOULEL,BOULEL,03,551,ECOLE SALLE 3
KAFFRINE,KAFFRINE,BOULEL,BOULEL,04,551,SALLE DE CLASSE
KAFFRINE,KAFFRINE,BOULEL,DIAKHAO SALOUM,01,502,ECOLE SALLE 1
KAFFRINE,KAFFRINE,BOULEL,DIAKHAO SALOUM,02,503,ECOLE SALLE 2
KAFFRINE,KAFFRINE,BOULEL,DIOUT NGUEL,01,424,ECOLE SALLE 1
KAFFRINE,KAFFRINE,BOULEL,DIOUT NGUEL,02,348,SALLE DE CLASSE
KAFFRINE,KAFFRINE,BOULEL,FASS GOULOUKOUM,01,257,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,GOULOKOUM,01,493,ECOLE SALLE 1
KAFFRINE,KAFFRINE,BOULEL,HORE,01,410,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,KHENDE,01,547,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,KHENDE,02,276,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,KOUYANE,01,579,ECOLE SALLE 1
KAFFRINE,KAFFRINE,BOULEL,LAHI,01,222,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,LANEL,01,299,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,MEDINA KEBE TERRES NEUVES,01,390,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,SEMA 3,01,310,ECOLE SALLE 1
KAFFRINE,KAFFRINE,BOULEL,TAIF SALOUM,01,223,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,TORODO,01,417,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,TOUBA SALOUM,01,403,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,TOUBA TAGOUM,01,100,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,TOUBA TAWFEKHE,01,342,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,BOULEL,VARKERE,01,218,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIAMAGADIO,BAMBALI,01,326,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIAMAGADIO,DANKOU,01,296,ECOLE SALLE 01
KAFFRINE,KAFFRINE,DIAMAGADIO,DANKOU,02,296,ECOLE SALLE 02
KAFFRINE,KAFFRINE,DIAMAGADIO,DIAMAGADIO,01,585,ECOLE SALLE 1
KAFFRINE,KAFFRINE,DIAMAGADIO,DIAMAGADIO,02,582,ECOLE SALLE 2
KAFFRINE,KAFFRINE,DIAMAGADIO,DIAMAGADIO,03,584,ECOLE SALLE 3
KAFFRINE,KAFFRINE,DIAMAGADIO,DIAMAGADIO,04,207,ECOLE SALLE 4
KAFFRINE,KAFFRINE,DIAMAGADIO,ECOLE ARABE MEDINA DIERY,01,239,SALLE DE CLASSE
KAFFRINE,KAFFRINE,DIAMAGADIO,ECOLE ELEMENTAIRE LOUBA,01,582,SALLE DE CLASSE
KAFFRINE,KAFFRINE,DIAMAGADIO,ECOLE WINTINKOU,01,273,SALLE DE CLASSE
KAFFRINE,KAFFRINE,DIAMAGADIO,GOUYE MADI BOURI,01,300,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIAMAGADIO,HAMDALLAYE,01,313,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIAMAGADIO,KAYFARA SANTHIE,01,425,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIAMAGADIO,KEUR MALLE,01,235,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIAMAGADIO,KEUR NDIANGANE,01,309,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIAMAGADIO,KEUR NDIANGANE,02,308,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIAMAGADIO,MAGASIN KANOUMA MBOYENE,01,189,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIAMAGADIO,MAKA ANDALLAH,01,218,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIAMAGADIO,MEO NDIAWENE,01,563,ECOLE SALLE 1
KAFFRINE,KAFFRINE,DIAMAGADIO,NDAKHAR PEULH,01,193,SALLE DE CLASSE
KAFFRINE,KAFFRINE,DIAMAGADIO,NDANKH,01,306,ECOLE SALLE 01
KAFFRINE,KAFFRINE,DIAMAGADIO,NDIAO BAMBALI,01,573,ECOLE SALLE 1
KAFFRINE,KAFFRINE,DIAMAGADIO,PASSY NDIALAKH,01,217,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,DIOKOUL MBELBOUCK,01,561,ECOLE SALLE 1
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,DIOKOUL MBELBOUCK,02,557,ECOLE SALLE 2
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,DIOKOUL MBELBOUCK,03,561,ECOLE SALLE 3
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,DIOKOUL MBELBOUCK,04,270,ECOLE SALLE 4
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,DIOLI MANDAKH,01,448,ECOLE SALLE 1
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,DIOLI MANDAKH,02,448,ECOLE SALLE 2
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,DIOLI MANDAKH,03,448,ECOLE SALLE 3
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,KOUTHIA,01,401,ECOLE SALLE 1
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,KOUTHIA,02,402,SALLE DE CLASSE
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,MAGASIN DAROU MANDAKH,01,253,MAGASIN
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,MAGASIN W. MEDINA DIOKOUL,01,327,MAGASIN
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,MARA,01,425,ECOLE SALLE 1
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,MBOUL,01,271,SALLE DE CLASSE
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,MEDINA TEMEGNE,01,441,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,MEO NDIOBENE,01,374,ECOLE SALLE 1
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,MEO NDIOBENE,02,374,ECOLE SALLE 2
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,NGUER MANDAKH,01,549,ECOLE SALLE 1
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,NGUER MANDAKH,02,548,ECOLE SALLE 2
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,SAME,01,442,ECOLE SALLE 1
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,SAME,02,441,ECOLE SALLE 2
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,TEMEGNE,01,582,ECOLE SALLE 01
KAFFRINE,KAFFRINE,DIOKOUL MBELBOUCK,TOUNE MANDAKH,01,384,ECOLE SALLE 1
KAFFRINE,KAFFRINE,GNIBY,BIT NGUEL,01,137,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,GNIBY,BONDIE,01,538,ECOLE SALLE 1
KAFFRINE,KAFFRINE,GNIBY,BONDIE,02,537,ECOLE SALLE 2
KAFFRINE,KAFFRINE,GNIBY,DAROU SALAM,01,510,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,GNIBY,DIOUMADA,01,329,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,GNIBY,ECOLE DE MBEGUE,01,420,SALLE 1
KAFFRINE,KAFFRINE,GNIBY,ECOLE DE MBEGUE,02,420,SALLE 2
KAFFRINE,KAFFRINE,GNIBY,ECOLE GNIBI,01,573,SALLE 1
KAFFRINE,KAFFRINE,GNIBY,ECOLE GNIBI,02,574,SALLE 2
KAFFRINE,KAFFRINE,GNIBY,ECOLE GNIBI,03,574,SALLE DE CLASSE
KAFFRINE,KAFFRINE,GNIBY,HOTEL DE VILLE DE GNIBY,01,351,SALLE 1
KAFFRINE,KAFFRINE,GNIBY,HOTEL DE VILLE DE GNIBY,02,352,FOYER DES JEUNES DE GNIBY
KAFFRINE,KAFFRINE,GNIBY,HOTEL DE VILLE DE GNIBY,03,350,SALLE 2
KAFFRINE,KAFFRINE,GNIBY,KEBE YARA,01,254,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,GNIBY,LAMBAYE,01,272,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,GNIBY,PANAL MBAYARD,01,403,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,GNIBY,TABA,01,191,ABRI PROVISOIRE
KAFFRINE,KAFFRINE,GNIBY,THIONE,01,484,ECOLE SALLE 1
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 1,01,585,ECOLE 8 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 1,02,586,ECOLE 8 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 1,03,579,ECOLE 8 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 1,04,584,ECOLE 8 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 1,05,584,ECOLE 8 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 1,06,577,ECOLE 8 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 1,07,579,ECOLE 8 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 1,08,515,ECOLE 8 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 1,09,423,ECOLE 8 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 1,10,423,ECOLE 8 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 2,01,554,SALLE CM2A
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 2,02,555,SALLE CM1A
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 2,03,555,SALLE CE2 A
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 2,04,555,SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 2,05,555,SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 4,01,595,SALLE 01
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 4,02,595,SALLE 03
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 4,03,596,SALLE 05
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 4,04,595,SALLE 07
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 4,05,595,SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 4,06,595,SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 4,07,596,SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,01,572,SALLE SAMBA KHARY CISSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,02,572,SALLE MODOU BORANE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,03,572,SALLE WALY THIOBANE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,04,573,SALLE ALY SEGNANE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,05,571,SALLE ELHADJI OMAR THIAM
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,06,571,SALLE ELHADJI KEBA MBOUP
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,07,572,SALLE ELHADJI IBOU GAYE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,08,572,SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,09,571,SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,10,570,ECOLE EFA SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,11,571,ECOLE EFA SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,12,572,ECOLE EFA SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,13,572,ECOLE EFA SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,14,572,ECOLE EFA SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 5,15,573,ECOLE EFA SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 6,01,580,SALLE CM1 A
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 6,02,578,SALLE CE2A
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 6,03,575,SALLE CE2B
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 6,04,578,SALLE CM2A
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 6,05,574,SALLE CIA
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 6,06,565,ECOLE 3 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 6,07,559,ECOLE 3 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 6,08,566,ECOLE 3 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 6,09,548,ECOLE 3 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAFFRINE,ECOLE 6,10,549,ECOLE 3 SALLE DE CLASSE
KAFFRINE,KAFFRINE,KAHI,DIAGLE,01,394,ABRI PROVISOIRE
