REGION,DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KAOLACK,GUINGUINEO,MBADAKHOUNE,KONGOLI,1,407,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,KONGOLI,2,325,ECOLE PUBLIQUE
KAOLACK,GUINGUINEO,MBADAKHOUNE,LOUKI SEANE,1,304,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,MACKA KAHONE,1,447,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,MACKA KAHONE,2,447,ECOLE PUBLIQUE SALLE N 2
KAOLACK,GUINGUINEO,MBADAKHOUNE,MBABOUMI,1,450,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,MBADAKHOUNE,1,538,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,MBADAKHOUNE,2,535,ECOLE PUBLIQUE SALLE N 2
KAOLACK,GUINGUINEO,MBADAKHOUNE,MBADAKHOUNE,3,274,ECOLE PUBLIQUE SALLE N 3
KAOLACK,GUINGUINEO,MBADAKHOUNE,MBOULEME,1,219,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,MBADAKHOUNE,NDOUR NDOUR,1,290,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,PAFFA,1,267,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,PALADO,1,209,ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,MBADAKHOUNE,PARACELLE,1,470,CASE DE SANTE
KAOLACK,GUINGUINEO,MBADAKHOUNE,SAVILA,1,206,ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,MBOSS,MBOSS ESCALE,1,489,ECOLE SALLE 1
KAOLACK,GUINGUINEO,MBOSS,MBOSS ESCALE,2,488,ECOLE SALLE 2
KAOLACK,GUINGUINEO,MBOSS,MBOSS MOURIDE,1,261,SALLE D ALPHABETISATION
KAOLACK,GUINGUINEO,MBOSS,MBOSS NDIAMBOUR,1,427,MAISON COMMUNAUTAIRE
KAOLACK,GUINGUINEO,MBOSS,MBOSS NDIAMBOUR,2,426,FOYER DES JEUNES
KAOLACK,GUINGUINEO,MBOSS,MBOSS TIDIANE,1,539,ECOLE ARABE
KAOLACK,GUINGUINEO,NDIAGO,DAROU DIADJI,1,267,ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NDIAGO,MAKA MBAYE,1,208,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NDIAGO,NDELLE,1,424,ECOLE PUBLIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NDIAGO,NDELLE,2,424,ECOLE PUBLIQUE SALLE N° 2
KAOLACK,GUINGUINEO,NDIAGO,NDIAGNE KAHONE,1,289,ECOLE PUBMIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NDIAGO,NDIAGO,1,594,ECOLE PUBLIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NDIAGO,NDIAGO,2,593,ECOLE PUBLIQUE SALLE N° 2
KAOLACK,GUINGUINEO,NDIAGO,NDIAGO,3,593,ECOLE PUBLIQUE SALLE N° 3
KAOLACK,GUINGUINEO,NDIAGO,NDIOLOFENE,1,167,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NDIAGO,NGARE DIA,1,120,PHARMACIE VILLAGE
KAOLACK,GUINGUINEO,NDIAGO,NGARE KEUR AMADOU YACINE,1,237,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NDIAGO,NGAR KEUR MADIENG,1,270,CASE DE SANTE
KAOLACK,GUINGUINEO,NDIAGO,SAKHAGNE KEUR BIRANE,1,394,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NDIAGO,WENDOU GNIVA,1,213,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NGAGNICK,ATHIOU SAMBA FAYE,1,368,ECOLE PUBLIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NGAGNICK,GAGNICK GOUREYE,1,437,ECOLE PUBLIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NGAGNICK,GAGNICK HALTE,1,340,ECOLE PUBLIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NGAGNICK,GAGNICK KHODJIL,1,443,ECOLE PUBLIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NGAGNICK,GAGNICK KHODJIL,2,442,SALLE CLASSE
KAOLACK,GUINGUINEO,NGAGNICK,KEUR KABOU,1,318,ABRI PROVISOIRE
KAOLACK,GUINGUINEO,NGAGNICK,MEO MEO,1,520,ECOLE ARABE
KAOLACK,GUINGUINEO,NGAGNICK,NDINGLERE,1,411,ECOLE PUBLIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NGAGNICK,NDINGLERE TAOFEKHE,1,205,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NGAGNICK,TIBOU,1,493,ECOLE PUBLIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,DAGA DAOUR,1,495,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,DAGA MIGNANE,1,433,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,DAGA MIGNANE,2,434,ECOLE PUBLIQUE SALLE 2
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,DAROU NGOLOUM,1,259,ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,KEUR MOR NGONE,1,104,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,KIRPA,1,236,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,MBAFAYE,1,227,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,MBENGUENE TAOFEKH,1,191,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,NGATHIE KEUR OLDI,1,429,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,NGATHIE NAOUDE,1,547,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,NGATHIE NAOUDE,2,557,ECOLE PUBLIQUE SALLE N 2
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,NGATHIE NAOUDE,3,156,ECOLE PUBLIQUE SALLE N 3
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,NGATHIE NDIASSANE,1,162,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,NGATHIE PEULH,1,493,ECOLE  PUBLIQUE SALLE 1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,NGOLOUM MACK,1,474,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,NGATHIE NAOUDE,NGOLOUM MACK,2,474,ECOLE PUBLIQUE SALLE N 2
KAOLACK,GUINGUINEO,NGELLOU,KEUR SADIOUKA,1,215,SALLE DE CLASSE CP ECOLE
KAOLACK,GUINGUINEO,NGELLOU,LALOYE,1,256,ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGELLOU,MBOUR SINE,1,418,SALLE DE CLASSE CE 1 ECOLE
KAOLACK,GUINGUINEO,NGELLOU,NGADADA,1,587,CLASSE CP ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGELLOU,NGUELOU,1,353,ECOLE PUBLIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NGELLOU,NGUELOU,2,353,ECOLE PUBLIQUE SALLE N° 2
KAOLACK,GUINGUINEO,NGELLOU,TENE FODE,1,278,ECOLE PUBLIQUE SALLE N° 1
KAOLACK,GUINGUINEO,NGELLOU,THICKI OUOLOF,1,467,CLASSE CE2 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGELLOU,THICKI OUOLOF,2,466,CLASSE CM1 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGELLOU,THICKI SERERE,1,320,CLASSE CE2 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGELLOU,THICKI SERERE,2,322,CLASSE CM1 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,OUROUR,COLOBANE LAMBAYE,1,384,CLASSE CE 1 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,OUROUR,GOWETHIE SERERE,1,351,CLASSE CE 1 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,OUROUR,GOWETHIE WADENE,1,340,CLASSE CP ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,OUROUR,KEUR YERI CISSE,1,189,CLASSE CE 1 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,OUROUR,LAMBOCK,1,581,CLASSE CE 2 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,OUROUR,MANDE KEUR DIEGANE THIARE,1,528,CLASSE CE 1 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,OUROUR,MANDE KEUR MIGNANE,1,268,CLASSE CE 2 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,OUROUR,MANDE KOUTA,1,367,CLASSE CE 1 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,OUROUR,MANDE KOUTA,2,367,CLASSE CE2
KAOLACK,GUINGUINEO,OUROUR,OUROUR,1,398,CLASSE CM 1 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,OUROUR,OUROUR,2,398,SALLE DE CLASSE CP
KAOLACK,GUINGUINEO,OUROUR,SOUMBEL,1,438,CLASSE CP ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,PANAL WOLOF,AYNOUMANE MEDINA,1,93,ECOLE ARABE
KAOLACK,GUINGUINEO,PANAL WOLOF,DIACK SAO KOUTA,1,228,ECOLE SALLE 1
KAOLACK,GUINGUINEO,PANAL WOLOF,DIAMVELI MOR,1,240,ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,PANAL WOLOF,DIATMEL SAER,1,295,ECOLE SALLE 1
KAOLACK,GUINGUINEO,PANAL WOLOF,MBOSS BALLO OUOLOFF,1,246,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,PANAL WOLOF,MBOULOGNE DIAVANDO,1,347,ECOLE ARABE SALLE 1
KAOLACK,GUINGUINEO,PANAL WOLOF,MBOULOGNE MADEMBA,1,198,BUREAU ASUFOR
KAOLACK,GUINGUINEO,PANAL WOLOF,MBOULOGNE SENO OUOLOF,1,197,ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,PANAL WOLOF,PANAL,1,376,ECOLE SALLE 1
KAOLACK,GUINGUINEO,PANAL WOLOF,PANAL SERERE,1,187,ECOLE ARABE
KAOLACK,GUINGUINEO,PANAL WOLOF,PANAL THIARENE,1,419,ECOLE ARABE
KAOLACK,GUINGUINEO,PANAL WOLOF,SANTHIOU THIENEBA,1,213,ECOLE ARABE
KAOLACK,KAOLACK,DYA,ECOLE DE DIOKOUL,1,509,CLASSE CM2
KAOLACK,KAOLACK,DYA,ECOLE DE DIOKOUL,2,280,SALLE DE CLASSE
KAOLACK,KAOLACK,DYA,ECOLE DE DYA,1,536,CLASSE CP
KAOLACK,KAOLACK,DYA,ECOLE DE DYA,2,535,CLASSE CE2
KAOLACK,KAOLACK,DYA,ECOLE DE DYA,3,536,CLASSE CM1 A
KAOLACK,KAOLACK,DYA,ECOLE DE GOMONE,1,600,CLASSE CM2A
KAOLACK,KAOLACK,DYA,ECOLE DE NGOTHIE,1,545,CLASSE CM2
KAOLACK,KAOLACK,DYA,ECOLE DE NGOTHIE,2,539,CLASSE CP
KAOLACK,KAOLACK,DYA,ECOLE DE NGOTHIE,3,303,CLASSE CE2 B
KAOLACK,KAOLACK,DYA,ECOLE DE SIKHANE,1,417,CLASSE CE1
KAOLACK,KAOLACK,DYA,ECOLE KEUR DIOGOYE NDIAYE,1,312,CLASSE CM2
KAOLACK,KAOLACK,DYA,ECOLE SOB 2,1,501,CLASSE CE1
KAOLACK,KAOLACK,DYA,KEUR NDENE NDAO,1,523,C I
KAOLACK,KAOLACK,DYA,KEUR SOUKA,1,374,C I
KAOLACK,KAOLACK,DYA,NGANE,1,515,CLASSE CP
KAOLACK,KAOLACK,GANDIAYE,ECOLE 1,1,533,CI A
KAOLACK,KAOLACK,GANDIAYE,ECOLE 1,2,533,CE2 B
KAOLACK,KAOLACK,GANDIAYE,ECOLE 1,3,532,CM2 B
KAOLACK,KAOLACK,GANDIAYE,ECOLE 1,4,533,CE1 A
KAOLACK,KAOLACK,GANDIAYE,ECOLE 1,5,533,CI B
KAOLACK,KAOLACK,GANDIAYE,ECOLE 2,1,477,CM2 A
KAOLACK,KAOLACK,GANDIAYE,ECOLE 2,2,476,CP A
KAOLACK,KAOLACK,GANDIAYE,ECOLE 2,3,477,CM1 A
KAOLACK,KAOLACK,GANDIAYE,ECOLE 3,1,483,SALLE 8
KAOLACK,KAOLACK,GANDIAYE,ECOLE 3,2,482,SALLE 5
KAOLACK,KAOLACK,GANDIAYE,ECOLE 3,3,483,SALLE 13
KAOLACK,KAOLACK,GANDIAYE,ECOLE ELEMENTAIRE NGARAF,1,581,ECOLE 5 (CI A)
KAOLACK,KAOLACK,GANDIAYE,ECOLE NGARAF,1,584,CE1
KAOLACK,KAOLACK,GANDIAYE,ECOLE NGARAF,2,583,CE2 B
KAOLACK,KAOLACK,GANDIAYE,ECOLE NGARAF,3,584,CM2 A
KAOLACK,KAOLACK,GANDIAYE,THIOUPANE MAGUEYE,1,530,CM2
KAOLACK,KAOLACK,KAHONE,ECOLE ELEMENTAIRE FASS KAHONE,1,522,CM1
KAOLACK,KAOLACK,KAHONE,ECOLE ELEMENTAIRE FASS KAHONE,2,513,CM2 A
KAOLACK,KAOLACK,KAHONE,ECOLE ELEMENTAIRE FASS KAHONE,3,485,CP
KAOLACK,KAOLACK,KAHONE,ECOLE ELEMENTAIRE KAHONE 1,1,592,CM2 A
KAOLACK,KAOLACK,KAHONE,ECOLE ELEMENTAIRE KAHONE 1,2,592,CM1 A
KAOLACK,KAOLACK,KAHONE,ECOLE ELEMENTAIRE KAHONE 1,3,592,CP A
KAOLACK,KAOLACK,KAHONE,ECOLE ELEMENTAIRE KAHONE 1,4,592,CE1 A
KAOLACK,KAOLACK,KAHONE,ECOLE ELEMENTAIRE KAHONE 1,5,593,CM 2B
KAOLACK,KAOLACK,KAHONE,ECOLE ELEMENTAIRE KAHONE 1,6,592,CI A
KAOLACK,KAOLACK,KAHONE,ECOLE ELEMENTAIRE KAHONE 1,7,592,CI B
KAOLACK,KAOLACK,KAHONE,ECOLE KANDA FODE BAYO,1,557,CI A
KAOLACK,KAOLACK,KAHONE,ECOLE KANDA FODE BAYO,2,556,CP A
KAOLACK,KAOLACK,KAHONE,ECOLE KANDA FODE BAYO,3,557,CM2 A
KAOLACK,KAOLACK,KAHONE,ECOLE KANDA FODE BAYO,4,557,CM2 B
KAOLACK,KAOLACK,KAHONE,ECOLE KANDA FODE BAYO,5,557,CM1 A
KAOLACK,KAOLACK,KAHONE,ECOLE KANDA FODE BAYO,6,557,CM1 B
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,1,586,SALLE EFS 2
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,2,586,SALLE EFS 3
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,3,586,SALLE SP 1
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,4,585,SALLE ET 1
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,5,585,SALLE ET 2
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,6,585,SALLE ET 3
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,7,585,SALLE SVT 1
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,8,586,SALLE SVT 2
KAOLACK,KAOLACK,KAOLACK,BLOC SCIENTIFIQUE,9,585,SALLE SVT 3
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,1,569,SALLE1
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,2,568,SALLE 2
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,3,568,SALLE3
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,4,568,SALLE 4
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,5,569,SALLE 5
KAOLACK,KAOLACK,KAOLACK,BONGRE 1,6,569,SALLE 6
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,1,524,SALLE 4
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,2,523,SALLE 5
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,3,524,SALLE 6
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,4,524,SALLE S A
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,5,523,SALLE SB
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,6,523,SALLE 13
KAOLACK,KAOLACK,KAOLACK,CEM TAFSIR MIGNANE SARR,7,524,SALLE 3
KAOLACK,KAOLACK,KAOLACK,COURS PRIVE DIONGUE,1,137,CM2
KAOLACK,KAOLACK,KAOLACK,COURS PRIVE DIONGUE,2,137,CE2
KAOLACK,KAOLACK,KAOLACK,ECOLE ABDOU KHADRE KEBE,1,444,CM2
KAOLACK,KAOLACK,KAOLACK,ECOLE ABDOU KHADRE KEBE,2,444,CM1
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,1,568,CM2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,2,572,CM2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,3,574,CM1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,4,569,CM1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,5,564,CE2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,6,564,CE2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,7,566,CE1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,8,573,CE1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,9,559,CP A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,10,563,CP B
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,11,566,CI A
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,12,569,SALLE 1 ECOLE MAT .T.M.S
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,13,544,SALLE 2 ECOLE MAT .T.M.S
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,14,544,SALLE 3 ECOLE MAT .T.M.S
KAOLACK,KAOLACK,KAOLACK,ECOLE ABOU TOCAMA SY,15,543,SALLE 4 ECOLE MAT .T.M.S
KAOLACK,KAOLACK,KAOLACK,ECOLE ALASSANE DIENG,1,553,CM2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALASSANE DIENG,2,551,CE2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALASSANE DIENG,3,561,CI A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALASSANE DIENG,4,529,CM1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALASSANE DIENG,5,338,CLASSE CI B
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,1,548,CM1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,2,562,CM1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,3,563,CE2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,4,565,CE2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,5,566,CE1 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,6,550,CE1 B
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,7,552,CM2 A
KAOLACK,KAOLACK,KAOLACK,ECOLE ALPHA BODIEL DIALLO,8,408,CM2 B
KAOLACK,KAOLACK,KAOLACK,ECOLE CAMP DES GARDES,1,536,SALLE SASSY DIOUF
KAOLACK,KAOLACK,KAOLACK,ECOLE CAMP DES GARDES,2,536,SALLE COMMISSARIAT CENTRAL
KAOLACK,KAOLACK,KAOLACK,ECOLE CAMP DES GARDES,3,535,SALLE ROSALIA
KAOLACK,KAOLACK,KAOLACK,ECOLE CAMP DES GARDES,4,535,SALLE MARIATOU SOW
KAOLACK,KAOLACK,KAOLACK,ECOLE DAROU RAHMATY,1,503,CI A
KAOLACK,KAOLACK,KAOLACK,ECOLE DAROU RAHMATY,2,503,CI B
