DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KEBEMER,GUEOUL,ECOLE GUEOUL 1,1,588,CLASSE CE1A
KEBEMER,GUEOUL,ECOLE GUEOUL 1,2,586,CLASSE CM2A
KEBEMER,GUEOUL,ECOLE GUEOUL 2,1,558,CLASSE CM1
KEBEMER,GUEOUL,ECOLE GUEOUL 2,2,558,CLASSE CM2
KEBEMER,GUEOUL,ECOLE GUEOUL 2,3,114,CLASSE CI
KEBEMER,GUEOUL,ECOLE GUEOUL 3,1,567,CLASSE CM2A
KEBEMER,GUEOUL,ECOLE GUEOUL 3,2,181,CLASSE CI
KEBEMER,GUEOUL,ECOLE GUEOUL 4,1,503,CLASSE C M 2 A
KEBEMER,GUEOUL,ECOLE GUEOUL 4,2,508,CLASSE CM1
KEBEMER,GUEOUL,FOYER DES JEUNES,1,508,SALLE 1 FOYER DES JEUNES
KEBEMER,GUEOUL,FOYER DES JEUNES,2,509,SALLE 2 FOYER DES JEUNES
